TMC,Severity,Start_Lng,Start_Lat,City,County,State,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Hour,Weekday,Number,Street,Zipcode,Precipitation(in),Wind_Speed(mph),Wind_Chill(F)
245.0,3.0,-94.646263,39.047794,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Sun,,18th Street Expy,66103,,,
201.0,3.0,-94.64907099999999,38.931751,Leawood,Johnson,KS,15.1,61.0,30.39,10.0,North,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Sun,,US-50 W,66211,0.0,11.5,1.8
203.0,3.0,-94.71891,38.971195,Overland Park,Johnson,KS,15.1,61.0,30.39,10.0,North,Clear,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,16.0,Sun,,US-56 W,66214,0.0,11.5,1.8
201.0,2.0,-94.816063,38.942032,Olathe,Johnson,KS,5.0,76.0,30.46,10.0,NW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,21.0,Sun,,KS-10 W,66061,,5.8,-5.6
201.0,3.0,-94.68024399999999,39.10445,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Mon,,I-70 E,66102,,,
201.0,3.0,-94.713829,38.97654,Overland Park,Johnson,KS,19.0,71.0,30.23,10.0,NNW,Mostly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Mon,,US-69 S,66214,,10.4,7.5
201.0,3.0,-94.73284100000001,38.956608,Lenexa,Johnson,KS,19.9,65.0,30.31,10.0,NNE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Tue,,US-56 W,66215,,10.4,8.6
201.0,2.0,-94.64939100000001,39.087395,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,Kansas Ave,66105,,,
201.0,3.0,-94.776558,38.970943,Lenexa,Johnson,KS,10.9,88.0,30.5,10.0,NNW,Partly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-435 S,66219,,9.2,-1.8
201.0,3.0,-94.811081,39.106499,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-70 E,66111,,,
201.0,2.0,-94.708229,38.95665,Overland Park,Johnson,KS,21.9,68.0,30.52,10.0,NW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Wed,,US-69 S,66214,,5.8,14.5
201.0,3.0,-94.694046,39.007664,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Thu,,W 67th St,66203,,,
201.0,3.0,-94.68024399999999,39.10445,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,I-70 E,66102,,,
201.0,2.0,-94.676514,38.883694,Overland Park,Johnson,KS,24.1,81.0,30.41,10.0,SSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,US-69 S,66223,,8.1,15.2
201.0,3.0,-94.679214,39.053207,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,4330.0,Shawnee Dr,66106,,,
201.0,3.0,-94.693275,39.014804999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,,Shawnee Mission Pkwy,66203,,,
246.0,3.0,-94.771248,38.912876000000004,Olathe,Johnson,KS,39.0,50.0,30.38,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Thu,,US-169 S,66061,,15.0,30.6
201.0,3.0,-94.771248,38.912876000000004,Olathe,Johnson,KS,45.0,40.0,30.33,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,11.0,Thu,,US-169 S,66061,,12.7,38.9
201.0,3.0,-94.686348,39.034382,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Thu,,Antioch Rd,66203,,,
201.0,3.0,-94.691902,39.022197999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,15.0,Thu,,Johnson Dr,66203,,,
241.0,3.0,-94.888763,39.095473999999996,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Fri,,I-70 E,66012,,,
201.0,2.0,-95.70134,39.022381,Topeka,Shawnee,KS,28.0,81.0,30.11,6.0,North,Haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Fri,1914.0,SW 27th St,66611-1642,,12.7,17.5
201.0,2.0,-94.881813,39.096798,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Mon,,S 130th St,66012,,,
201.0,2.0,-94.816063,38.942032,Olathe,Johnson,KS,17.1,77.0,30.63,10.0,ENE,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Mon,,KS-10 W,66061,,9.2,5.8
201.0,2.0,-94.77153,38.944927,Lenexa,Johnson,KS,23.0,63.0,30.65,10.0,East,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Mon,,I-435 S,66219,,11.5,11.7
201.0,2.0,-94.852982,38.941399,Lenexa,Johnson,KS,28.0,51.0,30.67,10.0,East,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Mon,,KS-7 S,66227,,10.4,18.6
406.0,2.0,-94.853981,38.943348,Lenexa,Johnson,KS,28.0,51.0,30.67,10.0,East,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Mon,9917.0,Hedge Lane Ter,66227,,10.4,18.6
201.0,3.0,-94.61930799999999,39.071083,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Mon,,S 7th Street Trfy,66103,,,
201.0,3.0,-94.694046,39.007664,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Mon,,W 67th St,66203,,,
201.0,3.0,-94.693275,39.014804999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,20.0,Mon,,Shawnee Mission Pkwy,66203,,,
201.0,3.0,-94.686348,39.034382,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Tue,,Antioch Rd,66203,,,
201.0,2.0,-94.676514,38.883694,Overland Park,Johnson,KS,36.0,70.0,30.26,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Tue,,US-69 S,66223,,3.5,33.3
201.0,3.0,-94.776558,38.970943,Lenexa,Johnson,KS,42.1,96.0,30.11,5.0,SSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-435 S,66219,,12.7,35.2
201.0,3.0,-94.680031,39.053326,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,Shawnee Dr,66106,,,
201.0,3.0,-94.69442,39.015324,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,Shawnee Mission Pkwy,66203,,,
201.0,3.0,-94.834389,38.839954,Olathe,Johnson,KS,45.0,93.0,30.09,8.0,SSW,Overcast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,9.0,Wed,,W 159th St,66062,,12.7,38.9
201.0,3.0,-94.640327,38.932453,Leawood,Johnson,KS,52.0,71.0,29.9,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Wed,,I-435 E,66211,,8.1,
201.0,3.0,-94.694046,39.007664,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Wed,,W 67th St,66203,,,
201.0,3.0,-94.691902,39.022197999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Night,18.0,Wed,,Johnson Dr,66203,,,
201.0,2.0,-94.816063,38.942032,Olathe,Johnson,KS,61.0,87.0,29.68,10.0,SSW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,KS-10 W,66061,,20.7,
201.0,3.0,-94.78580500000001,39.021881,Shawnee,Johnson,KS,62.1,75.0,29.69,10.0,SW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,,Johnson Dr,66217,,13.8,
201.0,2.0,-94.708229,38.95665,Overland Park,Johnson,KS,63.0,63.0,29.71,10.0,WSW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,9.0,Thu,,US-69 S,66214,,15.0,
201.0,2.0,-95.27065999999999,37.339584,Parsons,Labette,KS,75.9,42.0,29.74,10.0,SW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Thu,199.0,S 23rd St,67357,,15.0,
201.0,3.0,-94.691902,39.022197999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Night,6.0,Fri,,Johnson Dr,66203,,,
201.0,3.0,-94.67182199999999,39.101288000000004,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Fri,,Park Dr,66102,,,
201.0,3.0,-94.732323,38.957657,Lenexa,Johnson,KS,24.1,60.0,30.47,10.0,NNW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Fri,9329.0,Marshall Dr,66215,,16.1,11.0
201.0,3.0,-94.67274499999999,39.041351,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Fri,,I-35 S,66202,,,
201.0,3.0,-94.67274499999999,39.041351,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Fri,,I-35 S,66202,,,
201.0,2.0,-94.63703199999999,39.025841,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,22.0,Fri,,Shawnee Mission Pkwy,66205,,,
241.0,3.0,-94.680717,39.089539,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Sat,,I-635 S,66106,,,
201.0,3.0,-94.608566,38.936886,Leawood,Johnson,KS,54.0,51.0,29.69,10.0,South,Mostly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Sun,,US-50 W,66206,,20.7,
201.0,3.0,-94.771248,38.912876000000004,Olathe,Johnson,KS,34.0,89.0,29.79,8.0,NW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Mon,,US-169 S,66061,,13.8,24.6
201.0,2.0,-94.895035,39.115959000000004,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Tue,,N K 7 Hwy,66012,,,
201.0,2.0,-94.895035,39.115959000000004,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Tue,,N K 7 Hwy,66012,,,
201.0,2.0,-94.852333,38.912712,Olathe,Johnson,KS,28.9,96.0,29.89,2.0,NW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Tue,,KS-7 S,66061,0.0,18.4,16.5
201.0,3.0,-94.799126,39.179629999999996,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Tue,,Route 5,66109,,,
201.0,3.0,-94.68024399999999,39.10445,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Tue,,I-70 E,66102,,,
201.0,3.0,-94.852333,38.912712,Olathe,Johnson,KS,28.9,100.0,29.9,2.0,NNW,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Tue,,KS-7 S,66061,0.01,15.0,17.7
201.0,2.0,-94.852882,38.927223,Olathe,Johnson,KS,28.9,100.0,29.9,2.0,NNW,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Tue,23101.0,College Blvd,66061,0.0,15.0,17.7
201.0,3.0,-94.820305,39.143105,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Tue,,I-435 S,66109,,,
201.0,2.0,-94.852333,38.912712,Olathe,Johnson,KS,28.9,100.0,29.95,2.0,NNW,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,KS-7 S,66061,0.01,21.9,15.4
201.0,3.0,-94.760605,39.105007,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,I-70 E,66112,,,
201.0,3.0,-94.83422900000001,38.84129,Olathe,Johnson,KS,28.9,96.0,29.96,2.0,North,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,15829.0,S Lone Elm Rd,66061,0.02,16.1,17.3
201.0,3.0,-94.625511,39.094757,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,I-670 E,66101,,,
201.0,3.0,-94.680717,39.089539,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,I-635 S,66106,,,
201.0,3.0,-94.88646700000001,39.094242,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,US-40 E,66012,,,
201.0,3.0,-94.677017,39.128407,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,9.0,Tue,,Parallel Pkwy,66104,,,
201.0,3.0,-94.61863699999999,39.099167,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Tue,,I-670 E,66118,,,
201.0,3.0,-94.709862,39.105335,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Tue,,US-24 W,66102,,,
201.0,3.0,-94.65696,39.146716999999995,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Tue,,I-635 N,66104,,,
201.0,3.0,-94.71891,38.971195,Overland Park,Johnson,KS,26.1,96.0,30.06,1.8,NNW,Light Freezing Rain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,12.0,Tue,,US-56 W,66214,0.01,16.1,13.6
201.0,2.0,-94.853928,38.977897999999996,Lenexa,Johnson,KS,27.0,92.0,30.07,3.0,NW,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Tue,,W 83rd St,66227,0.02,19.6,13.5
201.0,3.0,-94.68618000000001,38.934258,Overland Park,Johnson,KS,26.1,96.0,30.06,1.8,NW,Light Freezing Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Tue,,I-435 E,66210,0.02,10.4,16.2
201.0,3.0,-94.790306,39.051102,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,13.0,Tue,9001.0,Woodend Rd,66111,,,
201.0,3.0,-94.667564,38.9319,Leawood,Johnson,KS,24.1,88.0,30.1,10.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Tue,,I-435 E,66211,0.01,18.4,10.1
245.0,3.0,-94.625511,39.094757,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Tue,,I-670 E,66101,,,
201.0,3.0,-94.747635,38.939034,Lenexa,Johnson,KS,24.1,88.0,30.14,10.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Tue,,US-169 N,66215,,11.5,13.1
241.0,3.0,-96.90271,37.819511,El Dorado,Butler,KS,25.0,78.0,30.43,10.0,ENE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Wed,,Kansas Tpke S,67042,,12.7,13.6
201.0,3.0,-97.33886700000001,37.247063,Wellington,Sumner,KS,26.1,100.0,30.48,10.0,NE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Wed,,Kansas Tpke S,67152,,10.4,16.2
201.0,2.0,-94.713829,38.97102,Overland Park,Johnson,KS,26.1,100.0,30.44,2.5,NE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Thu,,W 87th St,66214,,5.8,19.4
201.0,3.0,-94.78580500000001,39.021881,Shawnee,Johnson,KS,26.1,100.0,30.43,1.5,ENE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,Johnson Dr,66217,,5.8,19.4
201.0,3.0,-94.789597,39.0434,Shawnee,Johnson,KS,26.1,100.0,30.41,1.5,ENE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,Holliday Dr,66217,,8.1,17.6
201.0,3.0,-94.789597,39.0434,Shawnee,Johnson,KS,26.1,100.0,30.41,1.5,ENE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,Holliday Dr,66217,,8.1,17.6
201.0,3.0,-94.747635,38.939034,Lenexa,Johnson,KS,26.1,100.0,30.41,1.5,ENE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,,US-169 N,66215,,8.1,17.6
201.0,3.0,-94.64907099999999,38.931751,Leawood,Johnson,KS,32.0,100.0,30.19,1.8,ESE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Thu,,US-50 W,66211,,10.4,23.6
201.0,3.0,-94.747635,38.939034,Lenexa,Johnson,KS,32.0,100.0,30.17,2.0,SSE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Thu,,US-169 N,66215,0.0,3.5,28.7
201.0,2.0,-95.453972,37.689816,Chanute,Neosho,KS,30.0,96.0,30.35,9.0,East,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,899.0,N Grant Ave,66720-1209,,9.2,21.7
201.0,2.0,-94.677132,38.900459000000005,Overland Park,Johnson,KS,33.1,96.0,30.32,9.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Fri,,US-69 N,66213,,3.5,30.0
201.0,3.0,-94.709862,39.105335,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Fri,,US-24 W,66102,,,
201.0,3.0,-94.71891,38.971195,Overland Park,Johnson,KS,33.1,89.0,30.25,10.0,ENE,Overcast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Night,18.0,Fri,,US-56 W,66214,,8.1,26.1
201.0,3.0,-94.71891,38.971195,Overland Park,Johnson,KS,33.1,89.0,30.25,10.0,ENE,Overcast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Night,19.0,Fri,,US-56 W,66214,,8.1,26.1
201.0,3.0,-94.720947,39.105724,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Sat,,US-24 W,66102,,,
201.0,3.0,-95.77454399999999,39.053501000000004,Topeka,Shawnee,KS,37.0,100.0,29.75,3.0,West,Light Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Sat,,I-70 E,66615,0.01,10.4,29.8
201.0,3.0,-94.621544,39.102558,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Sun,,I-70 E,66101,,,
201.0,3.0,-95.77454399999999,39.053501000000004,Topeka,Shawnee,KS,50.0,29.0,30.07,10.0,SSW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Sun,,I-70 E,66615,,10.4,
201.0,3.0,-94.679214,39.053207,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Sun,4330.0,Shawnee Dr,66106,,,
201.0,3.0,-94.801788,39.087272999999996,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Sun,,Kansas Ave,66111,,,
203.0,3.0,-94.675507,39.042190999999995,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Sun,,I-635 S,66203,,,
203.0,3.0,-94.67274499999999,39.041351,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,20.0,Sun,,I-35 S,66202,,,
201.0,3.0,-94.784882,39.010760999999995,Shawnee,Johnson,KS,32.0,82.0,30.22,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Mon,,Shawnee Mission Pkwy W,66217,,3.5,28.7
203.0,3.0,-94.784882,39.010760999999995,Shawnee,Johnson,KS,32.0,82.0,30.22,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Mon,,Shawnee Mission Pkwy W,66217,,3.5,28.7
201.0,2.0,-94.85334,38.956364,Lenexa,Johnson,KS,30.9,85.0,30.23,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,Prairie Star Pkwy,66227,,3.5,27.5
201.0,3.0,-94.625511,39.094757,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,13.0,Mon,,I-670 E,66101,,,
201.0,3.0,-94.694046,39.007664,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Mon,,W 67th St,66203,,,
